scenario_name,retirement_age,pension_before_tax_eur,retirement_spending_before_tax_eur,kids_target_fund_eur,house_project_cost_eur,inflation_pct,expected_return_pct,required_monthly_retirement_saving_eur,required_monthly_education_saving_eur,required_monthly_house_saving_eur,total_required_monthly_saving_eur
ret64_p60k_sp80k_kids10k_house0k_infl2_5_r8_0,64,60000.0,80000.0,10000.0,0.0,2.5,8.0,902.328063359945,325.642402483142,0.0,1227.970465843087
ret66_p85k_sp100k_kids10k_house0k_infl2_5_r6_0,66,85000.0,100000.0,10000.0,0.0,2.5,6.0,879.1892041555121,348.8086459523704,0.0,1227.9978501078826
ret67_p70k_sp80k_kids10k_house50k_infl2_5_r4_0,67,70000.0,80000.0,10000.0,50000.0,2.5,4.0,813.0891143907468,373.7609392121834,43.457117634302726,1230.307171237233
ret66_p70k_sp80k_kids10k_house100k_infl1_5_r8_0,66,70000.0,80000.0,10000.0,100000.0,1.5,8.0,62.74960995475414,304.63512792343136,865.2551188310273,1232.6398567092128
ret64_p60k_sp60k_kids10k_house100k_infl2_0_r6_0,64,60000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret64_p70k_sp60k_kids10k_house100k_infl2_0_r6_0,64,70000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret64_p85k_sp60k_kids10k_house100k_infl2_0_r6_0,64,85000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret64_p85k_sp80k_kids10k_house100k_infl2_0_r6_0,64,85000.0,80000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret65_p60k_sp60k_kids10k_house100k_infl2_0_r6_0,65,60000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret65_p70k_sp60k_kids10k_house100k_infl2_0_r6_0,65,70000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret65_p85k_sp60k_kids10k_house100k_infl2_0_r6_0,65,85000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret65_p85k_sp80k_kids10k_house100k_infl2_0_r6_0,65,85000.0,80000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret66_p60k_sp60k_kids10k_house100k_infl2_0_r6_0,66,60000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret66_p70k_sp60k_kids10k_house100k_infl2_0_r6_0,66,70000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret66_p85k_sp60k_kids10k_house100k_infl2_0_r6_0,66,85000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret66_p85k_sp80k_kids10k_house100k_infl2_0_r6_0,66,85000.0,80000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret67_p60k_sp60k_kids10k_house100k_infl2_0_r6_0,67,60000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret67_p70k_sp60k_kids10k_house100k_infl2_0_r6_0,67,70000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret67_p85k_sp60k_kids10k_house100k_infl2_0_r6_0,67,85000.0,60000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret67_p85k_sp80k_kids10k_house100k_infl2_0_r6_0,67,85000.0,80000.0,10000.0,100000.0,2.0,6.0,0.0,337.2865901157168,908.2950058041863,1245.581595919903
ret65_p70k_sp80k_kids10k_house0k_infl2_5_r4_0,65,70000.0,80000.0,10000.0,0.0,2.5,4.0,877.980144790115,373.7609392121834,0.0,1251.7410840022985
ret65_p70k_sp80k_kids10k_house100k_infl1_5_r8_0,65,70000.0,80000.0,10000.0,100000.0,1.5,8.0,91.02548953770996,304.63512792343136,865.2551188310273,1260.9157362921685
ret66_p70k_sp80k_kids10k_house50k_infl2_5_r4_0,66,70000.0,80000.0,10000.0,50000.0,2.5,4.0,844.4573316807661,373.7609392121834,43.457117634302726,1261.6753885272522
ret64_p60k_sp60k_kids10k_house100k_infl2_0_r4_0,64,60000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret64_p70k_sp60k_kids10k_house100k_infl2_0_r4_0,64,70000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret64_p85k_sp60k_kids10k_house100k_infl2_0_r4_0,64,85000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret64_p85k_sp80k_kids10k_house100k_infl2_0_r4_0,64,85000.0,80000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret65_p60k_sp60k_kids10k_house100k_infl2_0_r4_0,65,60000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret65_p70k_sp60k_kids10k_house100k_infl2_0_r4_0,65,70000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret65_p85k_sp60k_kids10k_house100k_infl2_0_r4_0,65,85000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret65_p85k_sp80k_kids10k_house100k_infl2_0_r4_0,65,85000.0,80000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret66_p60k_sp60k_kids10k_house100k_infl2_0_r4_0,66,60000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret66_p70k_sp60k_kids10k_house100k_infl2_0_r4_0,66,70000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret66_p85k_sp60k_kids10k_house100k_infl2_0_r4_0,66,85000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret66_p85k_sp80k_kids10k_house100k_infl2_0_r4_0,66,85000.0,80000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret67_p60k_sp60k_kids10k_house100k_infl2_0_r4_0,67,60000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret67_p70k_sp60k_kids10k_house100k_infl2_0_r4_0,67,70000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret67_p85k_sp60k_kids10k_house100k_infl2_0_r4_0,67,85000.0,60000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret67_p85k_sp80k_kids10k_house100k_infl2_0_r4_0,67,85000.0,80000.0,10000.0,100000.0,2.0,4.0,0.0,361.3168561578839,908.2950058041863,1269.6118619620702
ret64_p60k_sp80k_kids10k_house50k_infl2_5_r8_0,64,60000.0,80000.0,10000.0,50000.0,2.5,8.0,902.328063359945,325.642402483142,43.457117634302726,1271.4275834773896
ret66_p85k_sp100k_kids10k_house50k_infl2_5_r6_0,66,85000.0,100000.0,10000.0,50000.0,2.5,6.0,879.1892041555121,348.8086459523704,43.457117634302726,1271.4549677421853
ret64_p60k_sp60k_kids10k_house100k_infl2_5_r8_0,64,60000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret64_p70k_sp60k_kids10k_house100k_infl2_5_r8_0,64,70000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret64_p85k_sp60k_kids10k_house100k_infl2_5_r8_0,64,85000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret64_p85k_sp80k_kids10k_house100k_infl2_5_r8_0,64,85000.0,80000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret65_p60k_sp60k_kids10k_house100k_infl2_5_r8_0,65,60000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret65_p70k_sp60k_kids10k_house100k_infl2_5_r8_0,65,70000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret65_p85k_sp60k_kids10k_house100k_infl2_5_r8_0,65,85000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret65_p85k_sp80k_kids10k_house100k_infl2_5_r8_0,65,85000.0,80000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret66_p60k_sp60k_kids10k_house100k_infl2_5_r8_0,66,60000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret66_p70k_sp60k_kids10k_house100k_infl2_5_r8_0,66,70000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret66_p85k_sp60k_kids10k_house100k_infl2_5_r8_0,66,85000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret66_p85k_sp80k_kids10k_house100k_infl2_5_r8_0,66,85000.0,80000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret67_p60k_sp60k_kids10k_house100k_infl2_5_r8_0,67,60000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret67_p70k_sp60k_kids10k_house100k_infl2_5_r8_0,67,70000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret67_p85k_sp60k_kids10k_house100k_infl2_5_r8_0,67,85000.0,60000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret67_p85k_sp80k_kids10k_house100k_infl2_5_r8_0,67,85000.0,80000.0,10000.0,100000.0,2.5,8.0,0.0,325.642402483142,952.1869894796391,1277.829391962781
ret65_p85k_sp100k_kids10k_house0k_infl2_5_r6_0,65,85000.0,100000.0,10000.0,0.0,2.5,6.0,933.1591017558712,348.8086459523704,0.0,1281.9677477082416
ret64_p70k_sp80k_kids10k_house0k_infl2_5_r4_0,64,70000.0,80000.0,10000.0,0.0,2.5,4.0,913.905963267625,373.7609392121834,0.0,1287.6669024798084
ret65_p60k_sp80k_kids10k_house0k_infl1_5_r6_0,65,60000.0,80000.0,10000.0,0.0,1.5,6.0,961.9815650858056,326.13105456410335,0.0,1288.112619649909
ret65_p60k_sp80k_kids10k_house50k_infl1_5_r6_0,65,60000.0,80000.0,10000.0,50000.0,1.5,6.0,961.9815650858056,326.13105456410335,0.0,1288.112619649909
ret64_p70k_sp80k_kids10k_house100k_infl1_5_r8_0,64,70000.0,80000.0,10000.0,100000.0,1.5,8.0,121.7987562525648,304.63512792343136,865.2551188310273,1291.6890030070235
ret65_p70k_sp80k_kids10k_house50k_infl2_5_r4_0,65,70000.0,80000.0,10000.0,50000.0,2.5,4.0,877.980144790115,373.7609392121834,43.457117634302726,1295.1982016366012
ret67_p85k_sp100k_kids10k_house0k_infl1_5_r4_0,67,85000.0,100000.0,10000.0,0.0,1.5,4.0,948.8418050913972,349.2725571607708,0.0,1298.1143622521681
ret67_p85k_sp100k_kids10k_house50k_infl1_5_r4_0,67,85000.0,100000.0,10000.0,50000.0,1.5,4.0,948.8418050913972,349.2725571607708,0.0,1298.1143622521681
ret64_p60k_sp60k_kids10k_house100k_infl2_5_r6_0,64,60000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret64_p70k_sp60k_kids10k_house100k_infl2_5_r6_0,64,70000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret64_p85k_sp60k_kids10k_house100k_infl2_5_r6_0,64,85000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret64_p85k_sp80k_kids10k_house100k_infl2_5_r6_0,64,85000.0,80000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret65_p60k_sp60k_kids10k_house100k_infl2_5_r6_0,65,60000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret65_p70k_sp60k_kids10k_house100k_infl2_5_r6_0,65,70000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret65_p85k_sp60k_kids10k_house100k_infl2_5_r6_0,65,85000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret65_p85k_sp80k_kids10k_house100k_infl2_5_r6_0,65,85000.0,80000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret66_p60k_sp60k_kids10k_house100k_infl2_5_r6_0,66,60000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret66_p70k_sp60k_kids10k_house100k_infl2_5_r6_0,66,70000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret66_p85k_sp60k_kids10k_house100k_infl2_5_r6_0,66,85000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret66_p85k_sp80k_kids10k_house100k_infl2_5_r6_0,66,85000.0,80000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret67_p60k_sp60k_kids10k_house100k_infl2_5_r6_0,67,60000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret67_p70k_sp60k_kids10k_house100k_infl2_5_r6_0,67,70000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret67_p85k_sp60k_kids10k_house100k_infl2_5_r6_0,67,85000.0,60000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret67_p85k_sp80k_kids10k_house100k_infl2_5_r6_0,67,85000.0,80000.0,10000.0,100000.0,2.5,6.0,0.0,348.8086459523704,952.1869894796391,1300.9956354320095
ret65_p70k_sp100k_kids10k_house0k_infl1_5_r8_0,65,70000.0,100000.0,10000.0,0.0,1.5,8.0,1008.5512242405811,304.63512792343136,0.0,1313.1863521640125
ret65_p70k_sp100k_kids10k_house50k_infl1_5_r8_0,65,70000.0,100000.0,10000.0,50000.0,1.5,8.0,1008.5512242405811,304.63512792343136,0.0,1313.1863521640125
ret67_p70k_sp80k_kids10k_house100k_infl2_0_r8_0,67,70000.0,80000.0,10000.0,100000.0,2.0,8.0,97.53571745815357,314.97073864002994,908.2950058041863,1320.8014619023697
ret65_p85k_sp100k_kids10k_house50k_infl2_5_r6_0,65,85000.0,100000.0,10000.0,50000.0,2.5,6.0,933.1591017558712,348.8086459523704,43.457117634302726,1325.4248653425443
ret64_p60k_sp60k_kids10k_house100k_infl2_5_r4_0,64,60000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret64_p70k_sp60k_kids10k_house100k_infl2_5_r4_0,64,70000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret64_p85k_sp60k_kids10k_house100k_infl2_5_r4_0,64,85000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret64_p85k_sp80k_kids10k_house100k_infl2_5_r4_0,64,85000.0,80000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret65_p60k_sp60k_kids10k_house100k_infl2_5_r4_0,65,60000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret65_p70k_sp60k_kids10k_house100k_infl2_5_r4_0,65,70000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret65_p85k_sp60k_kids10k_house100k_infl2_5_r4_0,65,85000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret65_p85k_sp80k_kids10k_house100k_infl2_5_r4_0,65,85000.0,80000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret66_p60k_sp60k_kids10k_house100k_infl2_5_r4_0,66,60000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret66_p70k_sp60k_kids10k_house100k_infl2_5_r4_0,66,70000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret66_p85k_sp60k_kids10k_house100k_infl2_5_r4_0,66,85000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret66_p85k_sp80k_kids10k_house100k_infl2_5_r4_0,66,85000.0,80000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret67_p60k_sp60k_kids10k_house100k_infl2_5_r4_0,67,60000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret67_p70k_sp60k_kids10k_house100k_infl2_5_r4_0,67,70000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret67_p85k_sp60k_kids10k_house100k_infl2_5_r4_0,67,85000.0,60000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret67_p85k_sp80k_kids10k_house100k_infl2_5_r4_0,67,85000.0,80000.0,10000.0,100000.0,2.5,4.0,0.0,373.7609392121834,952.1869894796391,1325.9479286918227
ret67_p70k_sp100k_kids10k_house0k_infl2_0_r8_0,67,70000.0,100000.0,10000.0,0.0,2.0,8.0,1013.3675934159795,314.97073864002994,0.0,1328.3383320560094
ret64_p70k_sp80k_kids10k_house50k_infl2_5_r4_0,64,70000.0,80000.0,10000.0,50000.0,2.5,4.0,913.905963267625,373.7609392121834,43.457117634302726,1331.124020114111
ret64_p85k_sp100k_kids10k_house0k_infl2_5_r6_0,64,85000.0,100000.0,10000.0,0.0,2.5,6.0,991.0646050545912,348.8086459523704,0.0,1339.8732510069617
ret67_p60k_sp80k_kids10k_house0k_infl2_0_r6_0,67,60000.0,80000.0,10000.0,0.0,2.0,6.0,1005.7881136085281,337.2865901157168,0.0,1343.074703724245
ret66_p85k_sp100k_kids10k_house0k_infl1_5_r4_0,66,85000.0,100000.0,10000.0,0.0,1.5,4.0,996.969669302384,349.2725571607708,0.0,1346.2422264631548
ret66_p85k_sp100k_kids10k_house50k_infl1_5_r4_0,66,85000.0,100000.0,10000.0,50000.0,1.5,4.0,996.969669302384,349.2725571607708,0.0,1346.2422264631548
ret66_p70k_sp80k_kids10k_house100k_infl2_0_r8_0,66,70000.0,80000.0,10000.0,100000.0,2.0,8.0,125.68081442077677,314.97073864002994,908.2950058041863,1348.946558864993
ret67_p70k_sp100k_kids10k_house50k_infl2_0_r8_0,67,70000.0,100000.0,10000.0,50000.0,2.0,8.0,1013.3675934159795,314.97073864002994,21.51112579657632,1349.8494578525858
ret64_p60k_sp80k_kids10k_house0k_infl1_5_r6_0,64,60000.0,80000.0,10000.0,0.0,1.5,6.0,1034.4824839299747,326.13105456410335,0.0,1360.613538494078
ret64_p60k_sp80k_kids10k_house50k_infl1_5_r6_0,64,60000.0,80000.0,10000.0,50000.0,1.5,6.0,1034.4824839299747,326.13105456410335,0.0,1360.613538494078
ret67_p60k_sp80k_kids10k_house50k_infl2_0_r6_0,67,60000.0,80000.0,10000.0,50000.0,2.0,6.0,1005.7881136085281,337.2865901157168,21.51112579657632,1364.5858295208213
ret65_p70k_sp80k_kids10k_house100k_infl2_0_r8_0,65,70000.0,80000.0,10000.0,100000.0,2.0,8.0,156.11600813548583,314.97073864002994,908.2950058041863,1379.3817525797022
ret64_p85k_sp100k_kids10k_house50k_infl2_5_r6_0,64,85000.0,100000.0,10000.0,50000.0,2.5,6.0,991.0646050545912,348.8086459523704,43.457117634302726,1383.3303686412644
ret65_p85k_sp100k_kids10k_house0k_infl1_5_r4_0,65,85000.0,100000.0,10000.0,0.0,1.5,4.0,1048.5592188139738,349.2725571607708,0.0,1397.8317759747447
ret65_p85k_sp100k_kids10k_house50k_infl1_5_r4_0,65,85000.0,100000.0,10000.0,50000.0,1.5,4.0,1048.5592188139738,349.2725571607708,0.0,1397.8317759747447
ret67_p85k_sp100k_kids10k_house100k_infl1_5_r8_0,67,85000.0,100000.0,10000.0,100000.0,1.5,8.0,235.26445339729787,304.63512792343136,865.2551188310273,1405.1547001517565
ret66_p60k_sp80k_kids10k_house0k_infl2_0_r6_0,66,60000.0,80000.0,10000.0,0.0,2.0,6.0,1071.4854730515026,337.2865901157168,0.0,1408.7720631672194
ret64_p70k_sp80k_kids10k_house100k_infl2_0_r8_0,64,70000.0,80000.0,10000.0,100000.0,2.0,8.0,189.09569894528414,314.97073864002994,908.2950058041863,1412.3614433895004
ret64_p70k_sp100k_kids10k_house0k_infl1_5_r8_0,64,70000.0,100000.0,10000.0,0.0,1.5,8.0,1109.3883169302876,304.63512792343136,0.0,1414.023444853719
ret64_p70k_sp100k_kids10k_house50k_infl1_5_r8_0,64,70000.0,100000.0,10000.0,50000.0,1.5,8.0,1109.3883169302876,304.63512792343136,0.0,1414.023444853719
ret66_p70k_sp100k_kids10k_house0k_infl2_0_r8_0,66,70000.0,100000.0,10000.0,0.0,2.0,8.0,1104.8028734995814,314.97073864002994,0.0,1419.7736121396113
ret66_p60k_sp80k_kids10k_house50k_infl2_0_r6_0,66,60000.0,80000.0,10000.0,50000.0,2.0,6.0,1071.4854730515026,337.2865901157168,21.51112579657632,1430.2831889637957
ret66_p70k_sp100k_kids10k_house50k_infl2_0_r8_0,66,70000.0,100000.0,10000.0,50000.0,2.0,8.0,1104.8028734995814,314.97073864002994,21.51112579657632,1441.2847379361876
ret67_p70k_sp80k_kids10k_house100k_infl2_5_r8_0,67,70000.0,80000.0,10000.0,100000.0,2.5,8.0,167.30250226121277,325.642402483142,952.1869894796391,1445.1318942239939
ret66_p85k_sp100k_kids10k_house100k_infl1_5_r8_0,66,85000.0,100000.0,10000.0,100000.0,1.5,8.0,276.0645224914442,304.63512792343136,865.2551188310273,1445.954769245903
ret64_p85k_sp100k_kids10k_house0k_infl1_5_r4_0,64,85000.0,100000.0,10000.0,0.0,1.5,4.0,1104.0056539199807,349.2725571607708,0.0,1453.2782110807516
ret64_p85k_sp100k_kids10k_house50k_infl1_5_r4_0,64,85000.0,100000.0,10000.0,50000.0,1.5,4.0,1104.0056539199807,349.2725571607708,0.0,1453.2782110807516
ret67_p70k_sp80k_kids10k_house100k_infl1_5_r6_0,67,70000.0,80000.0,10000.0,100000.0,1.5,6.0,267.0499991167492,326.13105456410335,865.2551188310273,1458.4361725118797
ret66_p70k_sp80k_kids10k_house100k_infl2_5_r8_0,66,70000.0,80000.0,10000.0,100000.0,2.5,8.0,197.5170092203806,325.642402483142,952.1869894796391,1475.3464011831618
ret65_p60k_sp80k_kids10k_house0k_infl2_0_r6_0,65,60000.0,80000.0,10000.0,0.0,2.0,6.0,1142.0351764216543,337.2865901157168,0.0,1479.321766537371
ret66_p70k_sp80k_kids10k_house100k_infl1_5_r6_0,66,70000.0,80000.0,10000.0,100000.0,1.5,6.0,296.1434020201701,326.13105456410335,865.2551188310273,1487.5295754153008
ret65_p85k_sp100k_kids10k_house100k_infl1_5_r8_0,65,85000.0,100000.0,10000.0,100000.0,1.5,8.0,320.40692321342783,304.63512792343136,865.2551188310273,1490.2971699678865
ret67_p85k_sp100k_kids10k_house0k_infl2_0_r4_0,67,85000.0,100000.0,10000.0,0.0,2.0,4.0,1131.0704440593688,361.3168561578839,0.0,1492.3873002172527
ret65_p60k_sp80k_kids10k_house50k_infl2_0_r6_0,65,60000.0,80000.0,10000.0,50000.0,2.0,6.0,1142.0351764216543,337.2865901157168,21.51112579657632,1500.8328923339475
ret65_p70k_sp80k_kids10k_house100k_infl2_5_r8_0,65,70000.0,80000.0,10000.0,100000.0,2.5,8.0,230.05377508483025,325.642402483142,952.1869894796391,1507.8831670476113
ret67_p85k_sp100k_kids10k_house50k_infl2_0_r4_0,67,85000.0,100000.0,10000.0,50000.0,2.0,4.0,1131.0704440593688,361.3168561578839,21.51112579657632,1513.898426013829
ret65_p70k_sp100k_kids10k_house0k_infl2_0_r8_0,65,70000.0,100000.0,10000.0,0.0,2.0,8.0,1203.822780033909,314.97073864002994,0.0,1518.793518673939
ret65_p70k_sp80k_kids10k_house100k_infl1_5_r6_0,65,70000.0,80000.0,10000.0,100000.0,1.5,6.0,327.46587222545446,326.13105456410335,865.2551188310273,1518.8520456205852
ret67_p60k_sp100k_kids10k_house0k_infl1_5_r8_0,67,60000.0,100000.0,10000.0,0.0,1.5,8.0,1228.0055765940594,304.63512792343136,0.0,1532.6407045174908
ret67_p60k_sp100k_kids10k_house50k_infl1_5_r8_0,67,60000.0,100000.0,10000.0,50000.0,1.5,8.0,1228.0055765940594,304.63512792343136,0.0,1532.6407045174908
ret64_p85k_sp100k_kids10k_house100k_infl1_5_r8_0,64,85000.0,100000.0,10000.0,100000.0,1.5,8.0,368.6961464219954,304.63512792343136,865.2551188310273,1538.586393176454
ret65_p70k_sp100k_kids10k_house50k_infl2_0_r8_0,65,70000.0,100000.0,10000.0,50000.0,2.0,8.0,1203.822780033909,314.97073864002994,21.51112579657632,1540.3046444705153
ret66_p85k_sp100k_kids10k_house0k_infl2_0_r4_0,66,85000.0,100000.0,10000.0,0.0,2.0,4.0,1180.2559001981142,361.3168561578839,0.0,1541.572756355998
ret64_p70k_sp80k_kids10k_house100k_infl2_5_r8_0,64,70000.0,80000.0,10000.0,100000.0,2.5,8.0,265.16601963682456,325.642402483142,952.1869894796391,1542.9954115996056
ret67_p70k_sp100k_kids10k_house0k_infl2_5_r8_0,67,70000.0,100000.0,10000.0,0.0,2.5,8.0,1222.6679478251556,325.642402483142,0.0,1548.3103503082975
ret67_p85k_sp100k_kids10k_house100k_infl2_0_r8_0,67,85000.0,100000.0,10000.0,100000.0,2.0,8.0,326.49368644761006,314.97073864002994,908.2950058041863,1549.7594308918262
ret64_p70k_sp80k_kids10k_house100k_infl1_5_r6_0,64,70000.0,80000.0,10000.0,100000.0,1.5,6.0,361.2679936254049,326.13105456410335,865.2551188310273,1552.6541670205356
ret67_p60k_sp80k_kids10k_house0k_infl2_5_r6_0,67,60000.0,80000.0,10000.0,0.0,2.5,6.0,1204.4997512135167,348.8086459523704,0.0,1553.308397165887
ret64_p60k_sp80k_kids10k_house0k_infl2_0_r6_0,64,60000.0,80000.0,10000.0,0.0,2.0,6.0,1217.980887630576,337.2865901157168,0.0,1555.2674777462928
